Projected Dates,County/Counties,NAICS/SIC,Projected Date,NEG,Closure or Layoff?,NAICS Code,Union,Affected Occupation,Comments,Location,Region,Congressional ,NAICS,Date Received,Company Name,Employees,Industry,Notice URL,Affected Occupations,Local Area,SIC,County,Company Address,Notice Link,Company Contact,Trade,Workforce Area,County: Local  Name,Closure/Layoff,Source,NAFTA/Trade
08/20/2012 & 08/31/2012,,,,,,,N,,SEE WARN,,,,322221,2012-07-03 00:00:00,"Arch Coal, Inc.                                                    ICG Hazard, LLC                                                  Rowdy Gap Mine",49,,,See WARN,,,,"1021 Tori Drive                         Hazard, Kentucky",,,,EKCEP,,Closure,WARN,
2012-12-31 00:00:00,,,,,,,N,,,,,,322221,2012-06-27 00:00:00,Intertape Polymer Corporation,55,,,See WARN,,,,"2000 Enterprise Drive                Richmond, KY 40475",,,,Bluegrass,,Closure,WARN,
Mid August 2012 - 12/2013,,,,,,,N,,Subsuduary of Emerson Elctric Company,,,,332111,2012-06-25 00:00:00,Emerson Power Transmission Solutions,161,,,See WARN,,,,"1248 East Second St. &              1118 Progess Way                       Maysville, KY 41056",,,,TENCO,,Closure,WARN,
08/20/2012 - 12/31/2013,,,,,,,N,,N/A,,,,213113,2012-06-20 00:00:00,"Arch Coal, Inc.                                                    ICG Hazard, LLC                                                  Flint Ridge Complex",131,,,See WARN,,,,"2644 Flint Ridge Road           Clayhole, Kentucky",,,,EKCEP,,Closure,WARN,
08/20/2012 - 12/31/2013,,,,,,,N,,,,,,213113,2012-06-20 00:00:00,"Arch Coal, Inc.                                                    ICG Knott, LLC                                                    Knott County and Raven Complexes",259,,,See WARN,,,,"11100 HWY 7 South                Kite, Kentucky",,,,EKCEP,,Closure,WARN,
2012-08-20 00:00:00,,,,,,,N,,,,,,213113,2012-06-20 00:00:00,"Arch Coal, Inc.                                                    ICG Hazard, LLC                                                 Rowdy Gap Mine",49,,,See WARN,,,,"1021 Tori Drive                         Hazard, Kentucky",,,,EKCEP,,Closure,WARN,
2012-08-20 00:00:00,,,,,,,N,,SEE WARN,,,,213113,2012-06-20 00:00:00,"Arch Coal, Inc.                                                    Prestonsburg Office ",4,,,See WARN,,,,"311 North Arnold Avenue       Prestonsburg, KY 41653",,,,EKCEP,,Layoff,WARN,
06/16/2012 - 07/13/2012,,,,,,,N,,SEE WARN,,,,212111,2012-06-15 00:00:00,Sapphire Coal Company -                             Advantage Mine Site,163 +/-,,,See WARN,,,,"6981 HWY 7N                                 Whitesburg, KY 41858               2519 Smoot Creek Rd.               Whitesburg, KY 41858",,,,EKCEP,,Closure,WARN,
07/20/2012 - late 2013,,,,,,,N,,,,,,522320,2012-06-13 00:00:00,First Data Technologies                                 First Data Merchant Service,344,,,See WARN,,,,"1231 Durrett Lane                       Louisville, KY 40213",,,,Greater Louisville,,Layoff,WARN,
2012-07-20 00:00:00,,,,,,,N,,,,,,333131,2012-06-11 00:00:00,Joy Global,37,,,See WARN,,,,"750 Industrial Drive               Lebanon, Kentucky",,,N/A,Lincoln Trail,,Layoff,WARN,
08/07/2012  or within 14 days,,,,,,,N,,SEE WARN,,,,212111,2012-06-08 00:00:00,Alpha Natural Resources                              ,416,,,See WARN,,,,"One Alpha Place                          P.O. Box 16429                             Bristol, VA 24209",,,N/A,EKCEP,,Closure,WARN,
08/07/2012 or with 2 weeks,,,,,,,Y,,SEE WARN,,,,212111,2012-06-08 00:00:00,Long Fork Coap Company,20,,,See WARN,,,,"6760 Long Branch Rd.                 Belfry, KY 41514",,,N/A,EKCEP,,Closure,WARN,
2012-06-20 00:00:00,,,,,,,N,,SEE WARN,,,,212111,2012-06-07 00:00:00,Sapphire Coal Company -                             Advantage Mine Site,163,,,See WARN,,,,"6981 HWY 7N                                 Whitesburg, KY 41858               2519 Smoot Creek Rd.               Whitesburg, KY 41858",,,,EKCEP,,Closure,WARN,
06/08/2012 - 06/29/2012,,,,,,,Y,,SEE WARN,,,,323110,2012-06-07 00:00:00,Multi Packaging Solutions,4,,,See WARN,,,,"4325 Shephersville Road         Louisville, Kentucky",,,,Greater Louisville,,Closure,WARN,
08/04/2012 - 08/18/2012,,,,,,,N,,SEE WARN,,,,481112,2012-06-05 00:00:00,ASTAR Air Cargo,238 +,,,See WARN,,,,"236 Wendell H. Ford Blvd.       Erlanger, KY 41018",,,Y,Northern Kentucky,,Layoff,WARN,
2012-06-04 00:00:00,,,,,,,Y,,SEE WARN,,,,331221,2012-05-30 00:00:00,"RG Steel, LLC                                                      Wheeling Corrugating",24,,,See WARN,,,,"1134 Market Street                     Wheeling, WV 26003                 1424 - 36 South 15th St.             Louisville, KY 40210",,,,Greater Louisville,,?,WARN,
05/18/2012 - 12/31/2012,,,,,,,Y,,SEE WARN,,,,424910,2012-05-30 00:00:00,Ferry-Morse Seed Company,,,,Production Workers,,,,"600 Stephen Beale Drive         Fulton, KY 42041",,,,Western Kentucky,,Closure,WARN,
2012-06-30 00:00:00,,,,,,,N,,"Pending contract renewal; if renewed, layoffs will be avoided",,,,561210,2012-05-21 00:00:00,"Wolverine Services, LLC",179,,,See WARN,,,,"1005 Frazier Road,                      Building 2778                                Fort Know, KY 40121",,,,Lincoln Trail,,?,WARN,
06/05/2012 - 07/15/2012,,,,,,,N,,SEE WARN,,,,425120,2012-05-10 00:00:00,Lipari Foods,5,,,See WARN,,,,"26661 Bunert Road                     Warren, Michigan 48089",,,,Statewide,,Layoff,WARN,
?,,,,,,,Y,,SEE WARN,,,,424490,2012-05-08 00:00:00,Hostess Brands,26,,,See WARN,,,,"468 US 25 South                           London, KY 40741",,,N/A,Cumberlands,,Closure,WARN,
07/01/2012 - 08/15/2012,,,,,,,N,,,,,,922140,2012-05-07 00:00:00,Corrections Corporation of America        Otter Creek Correctional Facility,156 +/-,,,See WARN,,,,"HWY 306                                          Wheelwright, KY 41669",,,,EKCEP,,Layoff,WARN,
See WARN,,,,,,,N,,See WARN,,,,424410,2012-05-03 00:00:00,US Foods,148,,,See WARN,,,,"1350 North 10th Street             Paducah, KY 42001",,,N,Western Kentucky,,Layoff,WARN,
2012-06-29 00:00:00,,,,,,,N,,,,,,333132,2012-05-01 00:00:00,Baker Hughes Incorporated,63,,,See WARN,,,,"870 Gateway Industrial Park   Jenkins, KY 41537",,,,EKCEP,,Closure,WARN,
06/19/2012 - 07/03/2012,,,,,,,N,,"Parent company - Patriot Coal, 900 Laidly Tower, P.O. Box 1233, Charleston, WV 253-7459.",,,,212111,2012-04-22 00:00:00,Ohio County Coal Company & Bluegrass Office                                               Grand Eagle Mining                                         Preparation Plant,196 +,,,See WARN,,,,"19070 HWY 1078 & 19060 HWY 1078                                       South Henderson, KY 42420                          ",,,,Green River,,See WARN,WARN,
2012-06-19 00:00:00,,,,,,,N,,,,,,333500,2012-04-20 00:00:00,AAR Precision Systems,61,,,See WARN,,,,"748 Main Street                           Lebanon, KY 40033",,,,Lincoln Trail,,Closure,WARN,
06/19/2012 - 07/03/2012,,,,,,,N,,,,,,212111,2012-04-20 00:00:00,Ohio County Coal Company & Bluegrass Office                                               Grand Eagle Mining                                         Preparation Plant,196,,,See WARN,,,,"19070 HWY 1078 South              Henderson, KY 42420                 1970 HWY 1078 South                Henderson, KY 42420                 19060 HWY 1078 South              Henderson, KY 42420",,,No,Green River,,Closure,WARN,
2012-06-16 00:00:00,,,,,,,N,,,,,,212111,2012-04-18 00:00:00,Sapphire Coal Company -                             Advantage Mine Site,163,,,See WARN,,,,"6981 HWY 7N                                 Whitesburg, KY 41858               ",,,,EKCEP,,Closure,WARN,
2012-06-29 00:00:00,,,,,,,N,,dba Porter Paint; layoff will span 8 months.,,,,424950,2012-04-16 00:00:00,"PPG Industries, Inc.",52,,,See WARN,,,,"400 South 13th Street                Louisville, KY 40203",,,,Greater Louisville,,Closure,WARN,
03/30/2012 - 04/27/2012,,,,,,,Y,,Possible recall in 6 months.,,,,453998,2012-04-12 00:00:00,Light House Home Products,99,,,See WARN,,,,"353 Walnut Meadow Road      P.O. Box 10                                    Berea, Kentucky 40403",,,,Bluegrass,,Layoff,WARN,
2012-06-08 00:00:00,,,,,,,Y,,,,,,323110,2012-04-09 00:00:00,Multi Packaging Solutions,83,,,See WARN,,,,"4325 Shephersville Road         Louisville, Kentucky",,,,Greater Louisville,,Closure,WARN,
2012-06-04 00:00:00,,,,,,,N,,Amended WARN Notice,,,,423420,2012-04-02 00:00:00,"Xerox Commerical Services, LLC",140,,,See WARN,,,,"55 Sykes Blvd.                               Pikeville, KY 41501",,,N,EKCEP,,Layoff,WARN,
2012-05-01 00:00:00,,,,,,,Y,,Closure due to natural disaster.,,,,444190,2012-03-26 00:00:00,Tru Seal Technologies,217,,,,,,,"406 Treuhaft Blvd.                      Barbourville, KY 40906",,,,EKCEP,,Closure,WARN,
2012-04-05 00:00:00,,,,,,,N,,,,,,212111,2012-03-22 00:00:00,Oxford Resource Partners,121,,,See WARN,,,,See WARN,,,N/A,Western Kentucky,,Layoff,WARN,
2012-03-14 00:00:00,,,,,,,N,,Amended WARN Notice,,,,"493110, 541614",2012-02-29 00:00:00,UPS SCS Hebron Building K Facility,109,,,See WARN,,,,"1505 Worldwide Blvd.               Hebron, Kentucky",,,N,Northern Kentucky,,Closure,WARN,
2012-04-20 00:00:00,,,,,,,N,,Amended WARN Notice,,,,,2012-02-21 00:00:00,"QuadGraphics, Incorporated",115,,,,,,,"300 Brown Road                           Franklin, KY 42134",,,N,BRADD,,Layoff,WARN,
2012-04-30 00:00:00,,,,,,,N,,Amended WARN Notice,,,,561422,2012-02-21 00:00:00,"Sykes Enterprises, Incorporated",113,,,See WARN,,,,"6201 Preston Highway              Suite B                                             Louisville, KY ",,,N,Greater Louisville,,Closure,WARN,
2012-05-07 00:00:00,,,,,,,Y,,,,,,332321,2012-02-17 00:00:00,Tru Seal Technologies,217,,,,,,,"403 Treuhaft Blvd.                      Barbourville, KY 40906",,,,EKCEP,,Closure,WARN,
2012-02-16 00:00:00,,,,,,,,,Amended WARN Notice,,,,213113,2012-02-17 00:00:00,Xinergy Corporation - Straight Creek Mine Facility,109,,,See WARN,,,,"HWY 221                                          PO Box 117                                     Stoney Fork, KY 40988",,,N,EKCEP,,Layoff,WARN,
2012-07-23 00:00:00,,,,,,,N,,Supplemental WARN notice,,,,333922,2012-02-15 00:00:00,HK Logistics A Dematic Company              HK Logistics Kentucky Sortation Center (KYSC),177 +/-,,,See WARN,,,,"2285 Litton Lane                          Hebron, KY",,,N/A,Northern Kentucky,,Layoff,WARN,
2012-04-03 00:00:00,,,,,,,N,,"Parent company - Alpha Natural Resources                      500 Hawthrone Drive, Norton, VA 24273",,,,212111,2012-02-03 00:00:00,Stillhouse Mining LLC                                     Mine No. 2 aka Perkins Branch Mine        Mine No. 1  ,47                 30,,,See WARN,,,,"18843 North HWY 119        Cumberland, Kentucky      158 Central Ave                   Benham, Kentucky    ",,,N/A,EKCEP,,Layoff,WARN,
2012-04-30 00:00:00,,,,,,,N,,Amended WARN; WARN never distributed,,,,337110,2012-02-03 00:00:00,American Woodmark Corporation,157,,,Production workers,,,,"101 Woodmark Way  Chavies, KY 41727",,,,EKCEP,,Closure,WARN,
2012-04-03 00:00:00,,,,,,,N,,,,,,212111,2012-02-03 00:00:00,"Alpha Natural Resources                              d/b/a Enterprise Mining Company, LLC",52,,,See WARN,,,,"Big Branch West Surface Mine                                                 89 Lakeshore Road                     Amburgey, Ky",,,,EKCEP,,Layoff,WARN,
03/22/2012 +/-,,,,,,,N,,Layoffs contingent on the outcome of Government's final award of contract.,,,,561320,2012-01-23 00:00:00,CSC,?,,,Unknown,,,,"965 South HWY 26 West, #1 Williamsburg, Kentucky",,,,Cumberlands,,Layoff,WARN,
03/19/2012 - 04/01/2012 ,,,,,,,N,,,,,,,2012-01-18 00:00:00,UPS SCS Hebron Building K Facility,542,,,See WARN,,,,"1505 Worldwide Blvd.               Hebron, Kentucky",,,,Northern Kentucky,,Closure,WARN,
03/12/2012 - 03/19/2012,,,,,,,N,,,,,,333999,2012-01-09 00:00:00,Clarcor Air Filtration Products,71 +/-,,,See WARN,,,,"901 New Columbia Road          Campbellsville, Kentucky",,,,Cumberlands,,Closure,WARN,
2014-02-25 00:00:00,,,,,,,,,,,,,"423510, 423830, 331111",2013-12-20 00:00:00,North American Stainless (NAS) Facility                                  HARSCO Metals & Minerals Plant #4 and #68,67,,,"Plant Loader Operator, Plant Controller, Maintenance, Loader Operator Lead - Yard Boss, Maintenance Technician II, Laborer, Certified Lancer, Pot Carrier, Basket Carrier, Hot Work Operator Traniee, Certified Hot Work Operator, Gradall Operator Leadman, Certified Demo - Refactory Operator, Producation Team Leader, Utility Person, Welder Fabrication, Production Supervisor, Clerk II, Working Foreman, ",,,Gallatin,"6870 Highway 42 East             Warsaw, KY 41095",,,N,Northern Kentucky,,Closure,WARN ,
2014-03-01 00:00:00,,,,,,,,,,,,,311412,2013-12-20 00:00:00,Unilever                      Owensboro Plant,113,,,,,,Daviess,"1901 Ragu Drive             Owensboro, KY 42302-1907",,,N,Green River,,Layoff,WARN,
14th - 28th of February 2014,,,,,,,Y,,,,,,325199,2013-12-17 00:00:00,United State Enrichment Corporation (USEC),110,,,Unknown,,,Ballard,"5600 Hobbs Road                   Kevil, KY 42001",,,Y,Western Kentucky,,Layoff,WARN,
"03/31/2014, or during the 14-day period (ending 04/14/2014)",,,,,,,Y,,Amended WARN,,,,331319,2013-12-17 00:00:00,"Century Aluminum of Kentucky GP                                 ""Hawesville Smelter""",,,,,,,Hancock,"1627 State Road 3543           Hawesville, KY 42348",,,N,Green River,,Layoff,WARN,
"03/31/2014, or during the 14-day period (ending 04/14/2014)",,,,,,,N,,Amended WARN ,,,,560000,2013-12-17 00:00:00,"Centrury Aluminum of Kentucky ""CAC""                             ""Owensboro Facility""",22,,,,,,Daviess/ Hancock,"115 East Second Street         Suite 200                                     Owensboro, KY 42303",,,N,Green River,,Layoff,WARN,
2013-12-06 00:00:00,,,,,,,,,"Second location:                                                                                           American Ambulette & Ambulance Service, Inc.                           2571 - A Ritchie Avenue                                                                            Cresent Springs, KY 41017",,,,621910,2013-12-11 00:00:00,"American Ambulette & Ambulance Swervice, Inc. (""AAA"")",,,,,,,Nicholas,"368 1/2 East Main Street      Carlisle, KY 40311",,,N,Bluegrass,,Closure,"News, WARN",
2014-02-01 00:00:00,,,,,,,Y,,"Two Locations:                                                                                            Wilson Generating Facility, Centertown, KY                                    Coleman Generating Facility, Hawesville, KY",,,,221121,2013-12-05 00:00:00,Big Rivers Electric Corporation,188,,,"Auxillary Operator, Electrician, Equipment Operator, Instrument Technician, Lab Technician, Mechanic, Senior Electrician, Senior Equipment Mechanic, Senior Instrument Technician, Senior Mechanic, Storekeeper, Utility Operator, Budget Analyst, Chemical Engineer, Control System Engineer, Health & Safety Specialist, Maintenance Supervisor (Electrical), Maintenance Supervisor (Instrument), Maintenance Supervisor (Mechanical), Maintenance Manager, Maintenance Planner, Material Handling Supervisor, Performance Engineer/Specialist, Plant Engineer, Plant Manager, Procurement Agent, Production Supervisor, Secretary, Senior Secretary, Auxillary Operator, Solid Waste Operator, Secretary Maintenance, Secretary Material Handling, Secretary Production",,,Henderson,"201 Third Street               P.O. Box 24              Henderson, KY 42419-0024",,,N,Green River,,Layoff,WARN,
01/21/2014 - 01/31/2014,,,,,,,Y,,,,,,325199,2013-11-20 00:00:00,United State Enrichment Corporation (USEC),40,,,,,,Ballard,"Paducah Facility                      5600 Hobbs Road                     Kevil, KY 42001 ",,,Y,Western Kentucky,,Layoff,WARN,
2013-12-13 00:00:00,,,,,,,N,,,,,,,2013-11-12 00:00:00,"DynCorp International, LLC ""DI""",,,,See WARN,,,Christian,"1885 Fort Campbell Blvd.   Suite C                                         Clarksville, TN 37042",,,N,Western Kentucky,,Layoff,WARN,
2014-01-03 00:00:00,,,,,,,N,,,,,,561422,2013-11-06 00:00:00,"Pacific Pulmonary Services ""PPS""",101,,,See WARN,,,Fayette,"2031 Georgetown Road        Suite 125                                    Lexington, KY 40511",,,,Bluegrass,,Layoff,WARN,
"01/31/2014, or the 14 days period preceeding 01/31/2014",,,,,,,Y,,,,,,331319,2013-11-04 00:00:00,"Century Aluminum Sebree, LLC                                                      ""Sebree Smelter""",,,,See WARN,,,Henderson,"9404 State Route 2096     Robards, KY 42452-9735",,,N,Green River,,Layoff,WARN,
2013-12-22 00:00:00,,,,,,,N,,,,,,,2013-10-25 00:00:00,Bank of America              Consumer Banking - Legacy Asset Servicing Unit,55,,,See WARN,,,Jefferson,"1231 Durrent Lane         Louisville, KY 40213",,,N,Greater Louisville,,Layoff,WARN,
2013-12-23 00:00:00,,,,,,,N,,,,,,621511,2013-10-24 00:00:00,"Laboratory Partners, Inc.           Kilbourne Medical Laboratories",,,,See WARN,,,Jefferson,"600 Executive Park         Louisville, KY 40207",,,N,Greater Louisville,,Closure/Layoff,WARN,
2013-12-23 00:00:00,,,,,,,N,,,,,,621511,2013-10-24 00:00:00,"Laboratory Partners, Inc.           Kilbourne Medical Laboratories",,,,See WARN,,,Fayette,"166 Prosperous Place       Lexington, KY 40509",,,N,Bluegrass,,Closure/Layoff,WARN,
"12/20/2013, or during 14 day period (ending 01/03/2014)",,,,,,,Y,,Amended WARN,,,,331319,2013-10-21 00:00:00,"Century Aluminum of Kentucky GP                                 ""Hawesville Smelter""",686,,,See WARN,,,Hancock,"1627 State Road 3543           Hawesville, KY 42348",,,N,Green River,,Layoff,WARN,
"12/20/2013, or during 14 day period (ending 01/03/2014)",,,,,,,Y,,Amended WARN,,,,560000,2013-10-21 00:00:00,"Century Aluminum Company                                        ""Owensboro Facility""",27,,,See WARN,,,Daviess,"115 East 2nd Street               Suite 200                                   Owensboro, KY 42303",,,N,Green River,,Layoff,WARN,
2013-10-16 00:00:00,,,,,,,,,,,,,212112,2013-10-16 00:00:00,McCoy Elkhorn Coal Corporation,,,,See WARN,,,Pike,"1148 Long Fork Road       Kimper, KY 41539",,,,EKCEP,,Layoff,WARN,
2013-12-12 00:00:00,,,,,,,,,,,,,522310,2013-10-15 00:00:00,Discover Home Loans,142,,,See WARN,,,Jefferson,"9721 Ormbsy Station Road Louisville, KY 40223",,,N,Greater Louisville,,Layoff,WARN,
2013-12-16 00:00:00,,,,,,,N,,,,,,212112,2013-10-15 00:00:00,Bledsoe Coal Corporation,,,,See WARN,,,Harlan/Leslie,"Route 2008, Box 351-A     Big Laural, KY 40808",,,N,EKCEP,,Closure,WARN,
Decemeber of 2013,,,,,,,N,,Amended WARN,,,,811211,2013-10-08 00:00:00,"Motorola Solutions, Inc.",42,,,See WARN,,,Jefferson,"7201-A Intermodal Drive    Louisville, KY 40258",,,,Greater Louisville,,Closure,WARN ,
2014-03-31 00:00:00,,,,,,,,,,,,,336370,2013-10-02 00:00:00,GECOM Corporation,5,,,See WARN,,,Franklin,"1030 Hoover Blvd.                 Frankfort, KY 40601",,,N,Bluegrass,,Layoff,WARN ,
11/29/2013 - 12/12/2013,,,,,,,,,,,,,424430,2013-09-30 00:00:00,"Borden Dairy Company of Madisonville, LLC                          d/b/a Goldenrod Dairy",,,,See WARN,,,Hopkins,"234 N Scott Street          Madisonville, KY 42431",,,N,Western Kentucky,,Closure,WARN ,
2013-12-02 00:00:00,,,,,,,,,,,,,212112,2013-09-27 00:00:00,"Excel Mining, LLC                   Van Lear Mine and Pontiki Preparation Plant",125,,,See WARN,,,Martin,"9462 Meathouse Road          Pilgrim, Ky 41250   ",,,,EKCEP,,Closure,WARN ,
08/31/2013 - 10/31/2013,,,,,,,,,Amended WARN,,,,624310,2013-08-30 00:00:00,Marion Adjustment Center,117,,,See WARN,,,Marion,"95 Raywick Road                    St. Mary, KY 40063-0010",,,N,Lincoln Trail,,Closure,WARN ,
2013-09-30 00:00:00,,,,,,,,,,,,,561210,2013-08-26 00:00:00,"Corizon, Inc.",94,,,See WARN,,,Jefferson,See WARN ,,,N,Greater Louisville,,Layoff,WARN ,
See WARN ,,,,,,,N,,Amended WARN,,,,322221,2013-08-23 00:00:00,"Arch Coal, Inc.                                ICG Hazard, LLC                              Flint Ridge Complex",3,,,See WARN,,,Breathitt,"2644 Flint Ridge Road           Clayhole, KY 41317 ",,,N,EKCEP,,Closure,WARN ,
2013-10-18 00:00:00,,,,,,,Y,,,,,,560000,2013-08-16 00:00:00,"Century Aluminum Company                                        ""Owensboro Facility""",22,,,See WARN,,,Daviess,"115 East 2nd Street               Suite 200                                   Owensboro, KY 42303",,,N,Green River,,Layoff,WARN ,
2013-10-18 00:00:00,,,,,,,Y,,,,,,331319,2013-08-16 00:00:00,"Century Aluminum of Kentucky GP                                 ""Hawesville Smelter""",679,,,See WARN,,,Hancock,"1627 State Road 3543           Hawesville, KY 42348",,,N,Green River,,Layoff,WARN ,
2013-10-17 00:00:00,,,,,,,N,,,,,,722310,2013-08-15 00:00:00,"Aramark Healthcare Support Services, LLC",241,,,See WARN,,,Jefferson,"200 Abraham Flexner Way Louisville, KY 40202",,,N,Greater Louisville,,Closure,WARN,
14th - 25th of October 2013,,,,,,,Y,,,,,,325199,2013-08-09 00:00:00,United State Enrichment Corporation (USEC),100,,,Unknown,,,Ballard,"5600 Hobbs Road                   Kevil, KY 42001",,,Y,Western Kentucky,,Layoff,WARN ,
2013-08-13 00:00:00,,,,,,,Y,,Amended WARN,,,,326199,2013-07-31 00:00:00,"JCIM US, LLC",20,,,See WARN,,,Jefferson,"8161 National Turnpike       Louisville, KY 40214",,,Y,Greater Louisville,,Closure,WARN,
09/27/2013 - 12/27/2013,,,,,,,N,,Amended WARN,,,,811211,2013-07-30 00:00:00,"Motorola Solutions, Inc.",42,,,Unknown,,,Jefferson,"7201-A Intermodal Drive    Louisville, KY 40258",,,,Greater Louisville,,Closure,WARN,
August or September of 2013,,,,,,,N,,Amended WARN,,,,322230,2013-07-24 00:00:00,"NE Opco, Inc. d/b/a National Envelope Corporation",89,,,Unknown,,,Shelby,"252 Pearce Industrial Road Shelbyville, KY 40065",,,N,Greater Louisville,,Closure,WARN,
2013-09-13 00:00:00,,,,,,,,,,,,,"517210, 517911, 517919",2013-07-11 00:00:00,"Lightyear Network Solutions, LLC",75,,,Unknown,,,Jefferson,"1901 Eastpoint Parkway      Louisville, KY 40223",,,N,Greater Louisville,,Closure,WARN,
08/08/2013 - 12/31/2013,,,,,,,N,,Amended WARN,,,,621999,2013-07-08 00:00:00,"Centene Management Corporation, dba Kentucky Spirit Health Plan",145,,,See WARN,,,Fayette,"201 E. Main Street                 Suite 500A                                Lexington, KY 40507",,,N,Bluegrass,,Closure,WARN,
2013-08-31 00:00:00,,,,,,,N,,Redacted WARN,,,,624310,2013-07-02 00:00:00,Marion Adjustment Center,167,,,See WARN,,,Marion,"95 Raywick Road                    St. Mary, KY 40063-0010",,,N,Lincoln Trail,,Closure,WARN,
08/23/2013 - 10/25/2013,,,,,,,N,,Amended WARN,,,,811211,2013-07-02 00:00:00,"Motorola Solutions, Inc.",56,,,Unknown,,,Jefferson,"7201-A Intermodal Drive    Louisville, KY 40258",,,N,Greater Louisville,,Closure,WARN,
14-day period following 08/06/2013,,,,,,,,,,,,,322230,2013-06-07 00:00:00,"NE Opco, Inc. d/b/a National Envelope Corporation",89,,,See WARN,,,Shelby,"252 Pearce Industrial Road Shelbyville, KY 40065",,,N,Greater Louisville,,Closure,WARN,
08/05/2013 - 08/13/2013,,,,,,,Y,,,,,,325199,2013-05-31 00:00:00,United State Enrichment Corporation (USEC),160,,,Unknown,,,Ballard,"5600 Hobbs Road                   Kevil, KY 42001",,,N,Western Kentucky,,Layoff,WARN,
2013-07-26 00:00:00,,,,,,,N,,"DBA, Motorola Mobility, Inc.",,,,811211,2013-05-21 00:00:00,"Motorola Solutions, Inc.            ",56,,,Unknown,,,Jefferson,"7201-A Intermodal Drive    Louisville, KY 40258",,,N,Greater Louisville,,Closure,WARN,
2013-06-30 00:00:00,,,,,,,N,,AMENDED,,,,"334118, 334220, 425110, 541511, 551114, 811212",2013-05-21 00:00:00,"Motorola Solutions, Inc. ",60,,,Unknown,,,Boone,"3000 Kustom Dr.                     Hebron, KY 41048",,,N,Northern Kentucky,,Closure,WARN,
07/03/2013 - 07/02/2014,,,,,,,Y,,See WARN,,,,334512,2013-05-07 00:00:00,"LATA Environmental Services of Kentucky, LLC",145,,,See WARN,,,Ballard,See WARN ,,,N,Western Kentucky,,Layoff,WARN,
07/05/2013 - 12/31/2013,,,,,,,N,,See WARN,,,,621999,2013-05-06 00:00:00,"Centene Management Corporation, dba Kentucky Spirit Health Plan",145,,,See WARN,,,Fayette,"201 E. Main Street                 Suite 500A                                Lexington, KY 40507",,,N,Bluegrass,,Closure,WARN,
02/04/2013 - 07/05/2013,,,,,,,Y,,Re-notice and additional changes made to the original WARN sent 12/03/2012.,,,,326199,2013-05-06 00:00:00,"JCIM US, LLC",347,,,See WARN,,,Jefferson,"8161 National Turnpike       Louisville, KY 40214",,,Y,Greater Louisville,,Closure,WARN,
2013-06-30 00:00:00,,,,,,,N,,,,,,"334118, 334220, 425110, 541511, 551114, 811212",2013-04-25 00:00:00,"Motorola Solutions, Inc.          Repair and Order Management",50,,,Unknown,,,Boone,"3000 Kustom Dr.                     Hebron, KY 41048",,,N,Northern Kentucky,,Closure,WARN,
08/06/2013 - 08/20/2013,,,,,,,Y,,See WARN                                                                 05/08/2013: NAICS - 331319 incorrect on WARN,,,,331313,2013-04-16 00:00:00,"Century Aluminum of Kentucky GP                                 ""Hawesville Smelter""",693,,,See WARN,,,Hancock,"1627 State Road 3543           Hawesville, KY 42348",,,N,Green River,,Layoff,WARN,
08/06/2013 - 08/20/2013,,,,,,,Y,,,,,,561110,2013-04-16 00:00:00,"Century Aluminum Company                                        ""Owensboro Facility""",17,,,See WARN,,,Daviess,"115 East 2nd Street               Suite 200                                   Owensboro, KY 42303",,,N,Green River,,Layoff,WARN,
2013-06-14 00:00:00,,,,,,,,,,,,,518210,2013-04-15 00:00:00,"Xerox Business Solutions        CS DHS I-94 Unit, Xerox Federal Solutions, LLC",124,,,See WARN,,,Laurel,"1084 S. Laurel Rd.                  London, KY 40744-7960",,,N,Cumberlands,,Layoff,WARN,
07/01/2013 - 09/01/2013,,,,,,,N,,,,,,336370,2013-04-11 00:00:00,GECOM Corporation,85,,,Unknown,,,Franklin,"1030 Hoover Blvd.                 Frankfort, KY 40601",,,N,Bluegrass,,Layoff,WARN,
2013-06-12 00:00:00,,,,,,,N,,,,,,541613,2013-04-09 00:00:00,"Gannett Driect Marketing Services, Inc.",59,,,See WARN,,,Jefferson,"340 Robards Court                 Louisville, KY 40218",,,N,Greater Louisville,,Closure,WARN,
2013-06-10 00:00:00,,,,,,,N,,See WARN,,,,327420,2013-04-08 00:00:00,"3M, dba Ceradyne ACO (Ceradyne, Inc.)",93,,,Unknown,,,Fayette,"2416 Merchant Street          Lexington, KY 40511-2602",,,N,Bluegrass,,Layoff,WARN,
Unknown,,,,,,,N,,,,,,332992,2013-03-06 00:00:00,"Serco, Inc.",250,,,Unknown,,,Whitley,"3505 US HWY 25 W North   Williamsburg, KY 40769-8786",,,N,Cumberlands,,Layoff,WARN,
50/01/2013 - 10/25/2013,,,,,,,,,,,,,333131,2013-03-01 00:00:00,Joy Global,147,,,See WARN,,,Bourbon,"100 Main & Stamler Streets                                       Millersburg, KY 40348",,,N,Bluegrass,,Closure,WARN,
2013-04-30 00:00:00,,,,,,,N,,,,,,336510,2013-02-28 00:00:00,"Gunderson Rail Service LLC, dba Greenbrair Rail Services",58,,,See WARN,,,Hardin,"204 Peterson Dr.                    Elizabethtown, KY 42701",,,N,Lincoln Trail,,Closure,WARN,
