,company_name,location,notice_date,layoff_date,employees_affected,Recieved Date
209,"Meta Platforms, Inc, (Alterra Pkwy.)",Austin,2022-11-16 00:00:00,2023-01-13 00:00:00,7.0,2022-11-16 00:00:00
210,"Meta Platforms, Inc. (Mcallen Pass)",Austin,2022-11-16 00:00:00,2023-01-13 00:00:00,11.0,2022-11-16 00:00:00
211,"Meta Platforms, Inc.(W,6th)",Austin,2022-11-16 00:00:00,2023-01-13 00:00:00,50.0,2022-11-16 00:00:00
212,Hill Defense and Federal Solutions,San Antonio,2022-10-11 00:00:00,2022-12-12 00:00:00,134.0,2022-11-08 00:00:00
213,Sodexo - CHI Saint Luke's McNair,Houston,2022-09-19 00:00:00,2022-12-15 00:00:00,15.0,2022-11-10 00:00:00
214,Sodexo - CHI St Luke's Baylor Medical Center,Houston,2022-09-19 00:00:00,2022-12-15 00:00:00,99.0,2022-11-10 00:00:00
215,"COSMAX NBT USA, INC #1",Garland,2022-11-11 00:00:00,2022-10-28 00:00:00,36.0,2022-11-11 00:00:00
216,Hallmark Financial Services,Dallas,2022-11-11 00:00:00,2022-12-31 00:00:00,83.0,2022-11-11 00:00:00
217,iBio CDMO,Bryan,2022-10-31 00:00:00,2023-01-02 00:00:00,50.0,2022-11-02 00:00:00
218,"Argo AI, LLC. (Austin Congress)",Austin,2022-10-27 00:00:00,2022-11-01 00:00:00,10.0,2022-10-27 00:00:00
219,"Argo AI, LLC. (Austin 7th Street)",Austin,2022-10-27 00:00:00,2022-11-01 00:00:00,68.0,2022-10-27 00:00:00
220,"Westex Security Services, Inc.",Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,7.0,2022-10-24 00:00:00
221,DXP Enterprises,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,4.0,2022-10-24 00:00:00
222,HJH Houston 1,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,1.0,2022-10-24 00:00:00
223,Jacob Engineering,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,3.0,2022-10-24 00:00:00
224,"Sutton Court Homeowner's Association, Inc.",Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,2.0,2022-10-24 00:00:00
225,Third Coast Terminals,Pearland,2022-10-14 00:00:00,2022-12-21 00:00:00,3.0,2022-10-24 00:00:00
226,Center Point Towers,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,204.0,2022-10-24 00:00:00
227,Center Point Platinum,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,5.0,2022-10-24 00:00:00
228,Center Point Harrisburg Service Center,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,5.0,2022-10-24 00:00:00
229,Center Point South Houston Center Complex,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,6.0,2022-10-24 00:00:00
230,Centerpoint Addicks Operation Center,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,10.0,2022-10-25 00:00:00
231,Center Point Energy Control Data Center,Houston,2022-10-14 00:00:00,2022-12-21 00:00:00,10.0,2022-10-25 00:00:00
232,"GXO Logistics of Texas, LLC (Lancaster)",Lancaster,2022-10-13 00:00:00,2022-12-10 00:00:00,206.0,2022-10-13 00:00:00
233,"GXO Logistics of Texas, LLC (Dallas)",Dallas,2022-10-13 00:00:00,2022-12-10 00:00:00,56.0,2022-10-13 00:00:00
234,Valley International Cold Storage LLC,Harlingen,2022-10-04 00:00:00,2022-09-15 00:00:00,64.0,2022-10-04 00:00:00
235,"Rev.com, Inc",Austin,2022-10-07 00:00:00,2022-10-21 00:00:00,85.0,2022-10-07 00:00:00
236,Quarter North Energy LLC,Houston,2022-10-01 00:00:00,2022-11-30 00:00:00,43.0,2022-10-03 00:00:00
237,The James Skinner Company,Paris,2022-09-22 00:00:00,2022-09-22 00:00:00,179.0,2022-09-22 00:00:00
238,Rubbermaid Commercial Products LLc,El Paso,2022-09-14 00:00:00,2022-11-14 00:00:00,64.0,2022-09-14 00:00:00
239,Sealed Air Corporation,Carrollton,2022-09-13 00:00:00,2022-11-18 00:00:00,49.0,2022-09-13 00:00:00
240,"S&B Fabrication Services,Ltd.",Baytown,2022-09-09 00:00:00,2022-09-07 00:00:00,53.0,2022-09-09 00:00:00
241,Home Point Financial Corporation,Dallas,2022-08-31 00:00:00,2022-11-01 00:00:00,526.0,2022-08-31 00:00:00
242,ASARCO Amarillo Refinery,Amarillo,2022-08-29 00:00:00,2022-10-28 00:00:00,57.0,2022-08-29 00:00:00
243,"Merit Medical Systems, Inc.",Houston,2022-08-25 00:00:00,2022-10-25 00:00:00,117.0,2022-08-29 00:00:00
244,Southern Star Express LLC - Fort Worth,Fort Worth,2022-08-24 00:00:00,2022-08-24 00:00:00,39.0,2022-08-31 00:00:00
245,"Southern Star Express, LLC (DDF8)",Arlington,2022-08-24 00:00:00,2022-09-29 00:00:00,55.0,2022-08-30 00:00:00
246,ABM Industries - 902,Houston,2022-08-23 00:00:00,2022-09-03 00:00:00,13.0,2022-08-30 00:00:00
247,ABM Industries - 909,Houston,2022-08-23 00:00:00,2022-09-03 00:00:00,5.0,2022-08-30 00:00:00
248,ABM Industries - 920,Houston,2022-08-23 00:00:00,2022-09-03 00:00:00,9.0,2022-08-30 00:00:00
249,ABM Industries - 915 Gessner,Houston,2022-08-23 00:00:00,2022-09-03 00:00:00,13.0,2022-08-30 00:00:00
250,ABM Industries - 1120,Houston,2022-08-23 00:00:00,2022-09-23 00:00:00,9.0,2022-08-30 00:00:00
251,ABM Industries - 1140,Houston,2022-08-23 00:00:00,2022-09-03 00:00:00,8.0,2022-08-30 00:00:00
252,Spirit Airlines,Dallas,2022-08-19 00:00:00,2022-09-30 00:00:00,134.0,2022-08-19 00:00:00
253,Signify Health LLC - Austin,Austin,2022-08-10 00:00:00,2022-10-01 00:00:00,9.0,2022-08-10 00:00:00
254,Signify Health LLC - Dallas,Dallas,2022-08-09 00:00:00,2022-10-01 00:00:00,29.0,2022-08-10 00:00:00
255,"GXO Logistics of Texas, LLC",Fort Worth,2022-07-28 00:00:00,2022-09-30 00:00:00,116.0,2022-07-28 00:00:00
256,Plano Enterprise Mobility Facility,Plano,2022-07-27 00:00:00,2022-11-02 00:00:00,69.0,2022-07-27 00:00:00
257,F 45 Training Inc.,Austin,2022-07-26 00:00:00,2022-09-25 00:00:00,78.0,2022-07-28 00:00:00
258,Seville Farms @ Mansfield,Mansfield,2022-07-25 00:00:00,2022-07-20 00:00:00,64.0,2022-07-25 00:00:00
259,Seville Farms @ Tyler,Winona,2022-07-25 00:00:00,2022-07-20 00:00:00,72.0,2022-07-25 00:00:00
260,Seville Farms @ Los Fresnos,Los Fresnos,2022-07-25 00:00:00,2022-07-20 00:00:00,92.0,2022-07-25 00:00:00
261,ION Geophysical Corporation,Houston,2022-07-19 00:00:00,2022-08-31 00:00:00,125.0,2022-07-26 00:00:00
262,Pearl South Padre Island Hotel and Resort,South Padre Is.,2022-07-19 00:00:00,2022-09-18 00:00:00,115.0,2022-07-21 00:00:00
263,"Captel Service Specialists, LLC",Arlington,2022-07-20 00:00:00,2022-09-20 00:00:00,110.0,2022-07-20 00:00:00
264,Food City Supermarkets,El Paso,2022-07-19 00:00:00,2022-09-03 00:00:00,90.0,2022-07-19 00:00:00
265,"S&B Fabrication Services,Ltd.",Baytown,2022-07-06 00:00:00,2022-09-08 00:00:00,83.0,2022-07-13 00:00:00
266,Multi Color Corporation,Dallas,2022-07-05 00:00:00,2022-06-28 00:00:00,45.0,2022-07-05 00:00:00
267,General Information Services dba HireRight,Dallas,2022-07-01 00:00:00,2022-09-01 00:00:00,36.0,2022-07-01 00:00:00
268,KeHe Distributors Inc.-Flower Mound,Flower Mound,2022-06-30 00:00:00,2022-08-13 00:00:00,313.0,2022-06-30 00:00:00
269,ABM@Avis DFW,Irving,2022-06-28 00:00:00,2022-08-01 00:00:00,143.0,2022-06-29 00:00:00
270,First Guaranty Mortgage Corp.,Plano,2022-06-24 00:00:00,2022-06-24 00:00:00,428.0,2022-06-27 00:00:00
271,The Coleman Company-Newell Brand,New Braunfels,2022-06-23 00:00:00,2022-08-21 00:00:00,47.0,2022-06-27 00:00:00
272,Zillow Group,Coppell,2022-06-17 00:00:00,2022-01-03 00:00:00,32.0,2022-06-27 00:00:00
273,"Schenker, Inc. - Kraft",Fort Worth,2022-06-06 00:00:00,2022-06-26 00:00:00,45.0,2022-06-08 00:00:00
274,"Schenker, Inc. - Kraft, 1006 Railhead",Fort Worth,2022-06-06 00:00:00,2022-06-26 00:00:00,85.0,2022-06-08 00:00:00
275,Dillard's - Wichita Falls,Wichita Falls,2022-05-12 00:00:00,2022-07-14 00:00:00,81.0,2022-05-12 00:00:00
276,"Michaels Stores Procurement Company, Inc.",Fort Worth,2022-04-27 00:00:00,2022-06-24 00:00:00,202.0,2022-05-03 00:00:00
277,"ABM Industries Groups, LLC - Houston 1",Houston,2022-03-15 00:00:00,2022-03-31 00:00:00,31.0,2022-04-06 00:00:00
278,"ABM Industries Groups, LLC - Houston 2",Houston,2022-03-15 00:00:00,2022-03-31 00:00:00,26.0,2022-04-06 00:00:00
279,"ABM Industries Groups, LLC - Fulbright Tower",Houston,2022-03-15 00:00:00,2022-03-31 00:00:00,18.0,2022-04-06 00:00:00
280,"ABM Industries Groups, LLC - Houston 4",Houston,2022-03-15 00:00:00,2022-03-31 00:00:00,19.0,2022-04-06 00:00:00
281,Devereux Advanced Behavioral Health,Victoria,2022-03-28 00:00:00,2022-05-31 00:00:00,122.0,2022-04-01 00:00:00
282,"Master Brand Home Products, LLC",Weslaco,2022-03-08 00:00:00,2022-05-06 00:00:00,109.0,2022-03-15 00:00:00
283,Sev1Tech,Fort Hood,2022-03-07 00:00:00,2022-03-07 00:00:00,62.0,2022-03-22 00:00:00
284,Management & Training Corp. - MTC Medical LLC  (Giles W. Dalby Correctional Facility),Post,2022-03-01 00:00:00,2022-05-01 00:00:00,206.0,2022-03-01 00:00:00
285,"Cognosante, LLC",McAllen,2022-02-15 00:00:00,2022-04-18 00:00:00,84.0,2022-02-15 00:00:00
286,Amentum,New Boston,2022-01-28 00:00:00,2022-03-27 00:00:00,178.0,2022-01-28 00:00:00
287,Dynamic Foods,Lubbock,2022-01-24 00:00:00,2022-01-11 00:00:00,80.0,2022-01-24 00:00:00
288,"Stearns Lending, LLC - Corporate Dr.",Lewisville,2022-01-06 00:00:00,2022-03-13 00:00:00,348.0,2022-01-06 00:00:00
289,"Monitronics International, Inc. dba Brinks Home",Dallas,2021-12-16 00:00:00,2021-12-17 00:00:00,42.0,2021-12-20 00:00:00
290,Central Freight Lines - San Antonio,San Antonio,2021-12-13 00:00:00,2021-12-17 00:00:00,66.0,2021-12-16 00:00:00
291,Central Freight Lines,Waco,2021-12-13 00:00:00,2021-12-13 00:00:00,153.0,2021-12-16 00:00:00
292,Central Freight Lines - Houston,Houston,2021-12-13 00:00:00,2021-12-13 00:00:00,162.0,2021-12-16 00:00:00
293,"Central Freight Lines, Inc.",Ft. Worth,2021-12-13 00:00:00,2021-12-13 00:00:00,292.0,2021-12-16 00:00:00
294,"Change Healthcare Operations, LLC",Greenville,2021-12-06 00:00:00,2022-02-04 00:00:00,145.0,2021-12-06 00:00:00
295,Laredo Transit Management-El Metro Transit,Laredo,2021-11-30 00:00:00,2022-01-31 00:00:00,168.0,2021-12-02 00:00:00
296,"Marshal S. Frumin, M.D.",Sugar Land,2021-11-23 00:00:00,2021-12-31 00:00:00,6.0,2021-12-02 00:00:00
297,Cypress Creek Emergency Medical Services,Spring,2021-11-13 00:00:00,2021-11-13 00:00:00,102.0,2021-11-23 00:00:00
298,Zillow Group,Coppell,2021-11-04 00:00:00,2022-01-03 00:00:00,32.0,2021-11-04 00:00:00
299,YMCA - Waco,Waco,2021-11-04 00:00:00,2021-12-31 00:00:00,127.0,2021-11-04 00:00:00
300,"Odle Management Group, LLC",El Paso,2021-10-29 00:00:00,2021-10-25 00:00:00,134.0,2021-10-29 00:00:00
301,Luminant Mining Co.-Martin Lake Liberty Mine,Tatum,2021-10-11 00:00:00,2021-12-26 00:00:00,160.0,2021-11-08 00:00:00
302,InterContinental-Stephen F Austin,Austin,2021-09-30 00:00:00,2020-11-30 00:00:00,35.0,2021-03-05 00:00:00
303,NPL,Garland,2021-09-27 00:00:00,2021-10-16 00:00:00,60.0,2021-09-29 00:00:00
304,NPL - Shiloh Rd.,Garland,2021-09-27 00:00:00,2021-10-16 00:00:00,6.0,2021-09-29 00:00:00
305,The Children's Shelter-Family Tapestry,San Antonio,2021-09-22 00:00:00,2021-11-20 00:00:00,41.0,2021-10-11 00:00:00
306,CEVA Logistics - Raytheon Facility,Carrollton,2021-09-09 00:00:00,2021-11-09 00:00:00,87.0,2021-09-27 00:00:00
307,Disney Streaming Technology LLC,The Woodlands,2021-09-09 00:00:00,2021-11-10 00:00:00,63.0,2021-09-16 00:00:00
308,The Woodlands Enterprises LLC,The Woodlands,2021-09-09 00:00:00,2021-11-10 00:00:00,181.0,2021-09-15 00:00:00
309,Amentum,New Boston,2021-08-30 00:00:00,2021-10-29 00:00:00,92.0,2021-09-14 00:00:00
310,Leidos-Killeen,Killeen,2021-08-30 00:00:00,2021-09-29 00:00:00,60.0,2021-08-30 00:00:00
311,Basic Energy Services-Denver City,Denver City,2021-08-17 00:00:00,2021-10-19 00:00:00,57.0,2021-08-20 00:00:00
312,Basic Energy Services-Andrews2,Andrews,2021-08-17 00:00:00,2021-10-19 00:00:00,63.0,2021-08-20 00:00:00
313,Basic Energy Services-Big Springs2,Big Spring,2021-08-17 00:00:00,2021-10-19 00:00:00,135.0,2021-08-20 00:00:00
314,Basic Energy Services-Ft Worth-ALM Regent,Ft. Worth,2021-08-17 00:00:00,2021-10-19 00:00:00,120.0,2021-08-20 00:00:00
315,Basic Energy Services-Andrews,Andrews,2021-08-17 00:00:00,2021-10-19 00:00:00,63.0,2021-08-20 00:00:00
316,Basic Energy Services-Kennedy,Kenedy,2021-08-17 00:00:00,2021-10-19 00:00:00,56.0,2021-08-20 00:00:00
317,Garland Behvaioral Hospital,Garland,2021-08-09 00:00:00,2021-10-07 00:00:00,119.0,2021-08-10 00:00:00
318,Interim Healthcare-San Antonio,San Antonio,2021-08-02 00:00:00,2021-10-01 00:00:00,366.0,2021-08-03 00:00:00
319,Crothall Healthcare-DeTar Healthcare,Victoria,2021-07-27 00:00:00,2021-09-30 00:00:00,53.0,2021-08-03 00:00:00
320,Management & Training-Willacy County Regional Correction,Raymondville,2021-07-27 00:00:00,2021-09-30 00:00:00,186.0,2021-07-27 00:00:00
321,U.S. Well Services - Pleasanton,Pleasanton,2021-07-09 00:00:00,2021-09-07 00:00:00,66.0,2021-07-12 00:00:00
322,Tranter Inc.,Wichita Falls,2021-07-07 00:00:00,2021-10-01 00:00:00,78.0,2021-07-08 00:00:00
323,Fusion Logistics Inc. - Farmers Branch,Farmers Branch,2021-07-03 00:00:00,2021-07-12 00:00:00,57.0,2021-07-08 00:00:00
324,Fusion Logistics Inc. - Garland,Garland,2021-07-03 00:00:00,2021-07-12 00:00:00,50.0,2021-07-08 00:00:00
325,Fusion Logistics  Inc. - Coppell,Coppell,2021-07-03 00:00:00,2021-07-12 00:00:00,62.0,2021-07-08 00:00:00
326,Fusion Logistics Inc. - Ft. Worth,Fort Worth,2021-07-03 00:00:00,2021-07-12 00:00:00,53.0,2021-07-08 00:00:00
327,Fusion Logistics Inc. - Houston,Houston,2021-07-03 00:00:00,2021-07-12 00:00:00,81.0,2021-07-08 00:00:00
328,"XPO Logistics Supply Chain, LLC",San Antonio,2021-07-01 00:00:00,2021-08-02 00:00:00,29.0,2021-07-23 00:00:00
329,Turner Industries,Paris,2021-07-01 00:00:00,2021-08-30 00:00:00,250.0,2021-07-01 00:00:00
330,"Cubic ITS, Inc.",Sugar Land,2021-07-01 00:00:00,2022-02-01 00:00:00,80.0,2021-07-01 00:00:00
331,TT Electronics (IRC),Corpus Christi,2021-06-16 00:00:00,2021-08-16 00:00:00,73.0,2021-06-17 00:00:00
332,Electronic Transaction Consultants,Richardson,2021-06-07 00:00:00,2021-07-30 00:00:00,34.0,2021-06-07 00:00:00
333,"Progenity, Inc.-Fuller Dr.",Irving,2021-06-04 00:00:00,2021-08-06 00:00:00,51.0,2021-06-07 00:00:00
334,"Progenity, Inc.-Riverside Dr.",Irving,2021-06-01 00:00:00,2021-08-06 00:00:00,9.0,2021-06-07 00:00:00
335,"Mattison Pathology, LLP dba Avero Diagnotics",Irving,2021-06-01 00:00:00,2021-08-06 00:00:00,5.0,2021-06-07 00:00:00
336,Mattison Pathollogy dba Avero Diagnotics-Fuller Dr.,Irving,2021-06-01 00:00:00,2021-08-06 00:00:00,7.0,2021-06-07 00:00:00
337,Katerra Inc.,Carrollton,2021-06-01 00:00:00,2021-06-04 00:00:00,82.0,2021-06-01 00:00:00
338,Texas Golden Peanut -ADM,El Paso,2021-06-01 00:00:00,2021-07-31 00:00:00,86.0,2021-06-03 00:00:00
339,Probe Group North America LLC,Lewisville,2021-05-25 00:00:00,2021-07-31 00:00:00,150.0,2021-06-01 00:00:00
340,U.S. Well Services,San Angelo,2021-05-24 00:00:00,2021-07-20 00:00:00,63.0,2021-05-24 00:00:00
341,U.S. Well Services - Pleasanton,Pleasanton,2021-05-24 00:00:00,2021-07-23 00:00:00,108.0,2021-05-24 00:00:00
342,"AIG Technologies, Inc.",Fort Worth,2021-05-20 00:00:00,2021-07-23 00:00:00,63.0,2021-05-20 00:00:00
343,The Children's Shelter-Family Tapestry,San Antonio,2021-05-14 00:00:00,2021-07-13 00:00:00,93.0,2021-05-17 00:00:00
344,Legend Energy Service-Longview,Longview,2021-05-12 00:00:00,2021-05-15 00:00:00,118.0,2021-05-20 00:00:00
345,Aramark Educational Services - SFASU,Nacogdoches,2021-05-06 00:00:00,2021-06-30 00:00:00,215.0,2021-05-20 00:00:00
346,Reliant Transportation,Justin,2021-05-03 00:00:00,2021-05-29 00:00:00,259.0,2021-05-04 00:00:00
347,Reliant Transportation-West Lot,Haslet,2021-05-03 00:00:00,2021-05-29 00:00:00,98.0,2021-05-04 00:00:00
348,EnerVest Ltd.,Houston,2021-04-29 00:00:00,2021-06-28 00:00:00,111.0,2021-04-30 00:00:00
349,Concentrix CVG,Laredo,2021-04-28 00:00:00,2021-08-21 00:00:00,422.0,2021-04-28 00:00:00
350,Art Asset-Dallas,Grand Prairie,2021-04-26 00:00:00,2021-04-23 00:00:00,7.0,2021-05-12 00:00:00
351,Art Asset-Austin 1,Austin,2021-04-26 00:00:00,2021-04-23 00:00:00,5.0,2021-05-12 00:00:00
352,Art Asset-Houston,Houston,2021-04-26 00:00:00,2021-04-23 00:00:00,12.0,2021-05-12 00:00:00
353,Art Asset-San Antonio North,San Antonio,2021-04-26 00:00:00,2021-04-23 00:00:00,3.0,2021-05-12 00:00:00
354,Art Asset-San Antonio Central,San Antonio,2021-04-26 00:00:00,2021-04-23 00:00:00,2.0,2021-05-12 00:00:00
355,Art Asset-Austin Corporate,Austin,2021-04-26 00:00:00,2021-04-23 00:00:00,9.0,2021-05-12 00:00:00
356,Art Asset-El Paso,El Paso,2021-04-26 00:00:00,2021-04-23 00:00:00,1.0,2021-05-12 00:00:00
357,Art Asset-Killeen,Killeen,2021-04-26 00:00:00,2021-04-23 00:00:00,2.0,2021-05-12 00:00:00
358,Art Asset-Brownsville,Weslaco,2021-04-26 00:00:00,2021-04-23 00:00:00,2.0,2021-05-12 00:00:00
359,"Conduit Global-kgb USA, Inc.",San Antonio,2021-04-26 00:00:00,2021-07-26 00:00:00,245.0,2021-04-29 00:00:00
360,"Texas Capital Bank, NA - MCA",Richardson,2021-04-23 00:00:00,2021-05-07 00:00:00,95.0,2021-05-10 00:00:00
361,Five Star Senior Living Inc.,San Antonio,2021-04-20 00:00:00,2021-04-30 00:00:00,63.0,2021-04-27 00:00:00
362,Sodexo-Texoma Medical Center,Denison,2021-04-19 00:00:00,2021-06-20 00:00:00,105.0,2021-04-29 00:00:00
363,Leidos-VA Austin IT Center,Austin,2021-04-16 00:00:00,2021-06-06 00:00:00,140.0,2021-04-13 00:00:00
364,Union Pacific Palestine Car Facility,Palestine,2021-04-15 00:00:00,2021-06-14 00:00:00,57.0,2021-04-27 00:00:00
365,Frontier Communications Corp.-Citizens Telecom Services,Allen,2021-04-15 00:00:00,2021-06-30 00:00:00,33.0,2021-04-15 00:00:00
366,Kindred Hospital - Mansfield,Mansfield,2021-04-15 00:00:00,2021-06-14 00:00:00,156.0,2021-04-15 00:00:00
367,GDC Technics,San Antonio,2021-04-09 00:00:00,2021-04-09 00:00:00,56.0,2021-04-15 00:00:00
368,GDC Technics - Ft. Worth,Fort Worth,2021-04-09 00:00:00,2021-04-09 00:00:00,120.0,2021-04-15 00:00:00
369,"Fresenius Health Partners, I c.",Austin,2021-03-31 00:00:00,2021-05-31 00:00:00,121.0,2021-04-06 00:00:00
370,Furr's Fresh Buffet-McAllen,McAllen,2021-03-31 00:00:00,2021-06-04 00:00:00,71.0,2021-03-31 00:00:00
371,Ovintive USA Inc.,Karnes City,2021-03-25 00:00:00,2021-07-31 00:00:00,95.0,2021-03-25 00:00:00
372,"CSG Systems, Inc.",Austin,2021-03-23 00:00:00,2021-06-30 00:00:00,57.0,2021-03-29 00:00:00
373,"Thyssenkrupp Supply Chain Services, Inc.",Houston,2021-03-18 00:00:00,2021-07-31 00:00:00,30.0,2021-03-18 00:00:00
374,Renaissance Dallas Addison Hotel,Addison,2021-03-18 00:00:00,2020-03-16 00:00:00,134.0,2021-03-22 00:00:00
375,Dallas Marriott Las Colinas,Irving,2021-03-18 00:00:00,2020-03-16 00:00:00,59.0,2021-03-22 00:00:00
376,Renaisance Dallas Addison Hotel - Ft. Worth,Ft. Worth,2021-03-18 00:00:00,2020-03-16 00:00:00,53.0,2021-03-22 00:00:00
377,Hilton-Austin,Austin,2021-03-12 00:00:00,2021-02-18 00:00:00,64.0,2021-03-26 00:00:00
378,Walmart #5931,Dallas,2021-03-09 00:00:00,2021-03-30 00:00:00,217.0,2021-03-09 00:00:00
379,"Wonderful Citrus Packing, LLC",Mission,2021-03-05 00:00:00,2021-03-04 00:00:00,141.0,2021-03-12 00:00:00
380,"Relyant Global, LLC",San Juan,2021-03-02 00:00:00,2021-05-07 00:00:00,70.0,2021-03-02 00:00:00
381,West Texas Medical Associates,San Angelo,2021-02-25 00:00:00,2021-04-03 00:00:00,114.0,2021-03-05 00:00:00
382,American Airlines-DFW,DFW Airport,2021-02-21 00:00:00,2020-04-01 00:00:00,2475.0,2021-03-08 00:00:00
383,Coca Cola North America,Grand Prairie,2021-02-15 00:00:00,2021-04-15 00:00:00,76.0,2021-03-04 00:00:00
384,Hilton Anatole,Dallas,2021-02-10 00:00:00,2021-04-10 00:00:00,206.0,2021-03-11 00:00:00
385,Seadrill Americas-West Neptune,Houston,2021-02-08 00:00:00,2021-03-01 00:00:00,162.0,2021-03-05 00:00:00
386,CBRE,Dallas,2021-02-08 00:00:00,2021-04-30 00:00:00,193.0,2021-02-11 00:00:00
387,American Airlines-DFW Hangar,DFW Airport,2021-02-05 00:00:00,2021-04-01 00:00:00,50.0,2021-03-08 00:00:00
388,American Airlines-DFW Admin Bldg,DFW Airport,2021-02-05 00:00:00,2020-04-01 00:00:00,16.0,2021-03-08 00:00:00
389,American Airlines-HDQ,Ft. Worth,2021-02-05 00:00:00,2020-04-01 00:00:00,229.0,2021-03-08 00:00:00
390,American Airlines-HDQ2,Ft. Worth,2021-02-05 00:00:00,2021-04-01 00:00:00,41.0,2021-03-09 00:00:00
391,American Airlines - Ft Worth,Fort Worth,2021-02-05 00:00:00,2021-04-02 00:00:00,9.0,2021-03-08 00:00:00
392,American Airlines-Flight Training,Ft. Worth,2021-02-05 00:00:00,2021-04-01 00:00:00,103.0,2021-03-08 00:00:00
393,American Airlines-Delta Hanger,DFW Airport,2021-02-05 00:00:00,2020-04-01 00:00:00,38.0,2021-03-08 00:00:00
394,American Airlines-SRO,Ft. Worth,2021-02-05 00:00:00,2021-04-01 00:00:00,2.0,2021-03-08 00:00:00
395,Columbia Commercial Building Products,Rockwall,2021-02-01 00:00:00,2021-04-02 00:00:00,59.0,2021-03-05 00:00:00
396,"Trinity Rail Maintenance Services, Inc.",Vidor,2021-01-28 00:00:00,2021-04-30 00:00:00,59.0,2021-01-28 00:00:00
397,CACI-ISS,San Antonio,2021-01-28 00:00:00,2021-02-28 00:00:00,73.0,2021-02-02 00:00:00
398,Baylor Scott & White Health-Elm St,Dallas,2021-01-27 00:00:00,2021-03-03 00:00:00,46.0,2021-03-05 00:00:00
399,Baylor Scott & White Health-Main St,Dallas,2021-01-27 00:00:00,2021-03-03 00:00:00,25.0,2021-03-05 00:00:00
400,Baylor Scott & White Health-Round Rock,Round Rock,2021-01-27 00:00:00,2021-03-03 00:00:00,83.0,2021-03-05 00:00:00
401,Baylor Scott & White Health-Austin,Austin,2021-01-27 00:00:00,2021-03-03 00:00:00,62.0,2021-03-05 00:00:00
402,Lucite International,Nederland,2021-01-25 00:00:00,2021-05-01 00:00:00,99.0,2021-01-28 00:00:00
403,Gibraltar US,San Benito,2021-01-21 00:00:00,2021-03-22 00:00:00,96.0,2021-01-22 00:00:00
